clip_dir,field,sentence,score,label,margin
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/01,road_context,The vehicle drives under an overpass.,0.009330295957624912,0,0.38708517607301474
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/01,road_type,The road is a two-lane road.,0.42103108763694763,1,-0.0025097429752349854
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/01,road_type,The road is a three-lane road.,0.4235408306121826,0,-0.0025097429752349854
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_22/03,road_context,The road is a city street.,0.4818776547908783,1,0.47525446442887187
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_22/03,road_context,The vehicle passes through an underpass.,0.006623190362006426,0,0.47525446442887187
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_22/03,road_type,The road is a three-lane road.,0.3491138517856598,1,0.021232575178146362
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_22/03,road_type,The road is a single-lane road.,0.3278812766075134,0,0.021232575178146362
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_9/04,road_context,The road is a city street.,0.5070046186447144,1,0.5010084337554872
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_9/04,road_context,The car drives through a tunnel.,0.005996184889227152,0,0.5010084337554872
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_9/04,road_type,The road is a two-lane road.,0.4436643123626709,1,-0.0114421546459198
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_9/04,road_type,The road is a three-lane road.,0.4551064670085907,0,-0.0114421546459198
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_12/02,road_context,The vehicle drives under an overpass.,0.025395620614290237,1,0.016720274463295937
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_12/02,road_context,The vehicle drives through a roundabout.,0.0086753461509943,0,0.016720274463295937
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_12/02,road_type,The road is a three-lane road.,0.5513662695884705,1,0.053163379430770874
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_12/02,road_type,The road is a single-lane road.,0.4982028901576996,0,0.053163379430770874
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_1/03,road_context,The road is a city street.,0.3838905692100525,1,0.3808309768792242
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_1/03,road_context,The vehicle drives under an overpass.,0.003059592330828309,0,0.3808309768792242
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_1/03,road_type,The vehicle drives on a multi-lane highway.,0.006068153772503138,1,-0.21486610313877463
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_1/03,road_type,The road is a three-lane road.,0.22093425691127777,0,-0.21486610313877463
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_32/02,road_context,The road is a city street.,0.5263750553131104,1,0.5130303455516696
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_32/02,road_context,The vehicle passes through an underpass.,0.013344709761440754,0,0.5130303455516696
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_32/02,road_type,The road is a three-lane road.,0.6056984066963196,1,0.4064341336488724
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_32/02,road_type,The vehicle drives on a multi-lane highway.,0.1992642730474472,0,0.4064341336488724
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_8/01,road_context,The road is a city street.,0.3259527385234833,1,0.3208260089159012
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_8/01,road_context,The vehicle drives through a roundabout.,0.005126729607582092,0,0.3208260089159012
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_8/01,road_type,The road is a three-lane road.,0.37078607082366943,1,0.09201124310493469
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_8/01,road_type,The road is a single-lane road.,0.27877482771873474,0,0.09201124310493469
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_6/01,road_context,The road is a city street.,0.3732796907424927,1,0.3551799524575472
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_6/01,road_context,The vehicle drives through a roundabout.,0.018099738284945488,0,0.3551799524575472
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_6/01,road_type,The vehicle drives on a multi-lane highway.,0.025757262483239174,1,-0.21382353268563747
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_6/01,road_type,The road is a two-lane road.,0.23958079516887665,0,-0.21382353268563747
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/03,road_context,The road is a city street.,0.3989940881729126,1,0.3028401657938957
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/03,road_context,The vehicle is at an intersection.,0.09615392237901688,0,0.3028401657938957
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/03,road_type,The vehicle drives on a multi-lane highway.,0.022161031141877174,1,-0.22094312869012356
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/03,road_type,The road is a three-lane road.,0.24310415983200073,0,-0.22094312869012356
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_14/02,road_context,The road is a city street.,0.3144579827785492,1,0.3114197952672839
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_14/02,road_context,The vehicle passes through an underpass.,0.003038187511265278,0,0.3114197952672839
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_14/02,road_type,The vehicle drives on a multi-lane highway.,0.009989622980356216,1,-0.18381107971072197
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_14/02,road_type,The road is a three-lane road.,0.19380070269107819,0,-0.18381107971072197
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/02,road_context,The road is a city street.,0.21141402423381805,1,0.029398664832115173
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/02,road_context,The vehicle passes through an underpass.,0.18201535940170288,0,0.029398664832115173
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/02,road_type,The road is a three-lane road.,0.16828113794326782,1,0.039267465472221375
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/02,road_type,The road is a single-lane road.,0.12901367247104645,0,0.039267465472221375
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_10/02,road_context,The road is a city street.,0.20822280645370483,1,0.19580604042857885
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_10/02,road_context,The vehicle drives under an overpass.,0.01241676602512598,0,0.19580604042857885
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_10/02,road_type,The road is a three-lane road.,0.4168291985988617,1,0.0030596256256103516
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_10/02,road_type,The road is a two-lane road.,0.41376957297325134,0,0.0030596256256103516
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_8/03,road_context,The road is a city street.,0.382999986410141,1,0.2110636830329895
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_8/03,road_context,The car crosses a bridge.,0.1719363033771515,0,0.2110636830329895
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_8/03,road_type,The road is a two-lane road.,0.5779476761817932,1,-0.07130086421966553
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_8/03,road_type,The vehicle drives on a multi-lane highway.,0.6492485404014587,0,-0.07130086421966553
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_5/01,road_context,The road is a city street.,0.4373251497745514,1,0.4246038421988487
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_5/01,road_context,The vehicle passes through an underpass.,0.012721307575702667,0,0.4246038421988487
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_5/01,road_type,The vehicle drives on a multi-lane highway.,0.0447518453001976,1,-0.3126261904835701
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_5/01,road_type,The road is a three-lane road.,0.3573780357837677,0,-0.3126261904835701
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/02,road_context,The road is a city street.,0.3868444561958313,1,0.3229558616876602
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/02,road_context,The car crosses a bridge.,0.06388859450817108,0,0.3229558616876602
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/02,road_type,The vehicle drives on a multi-lane highway.,0.10385476052761078,1,-0.19952140748500824
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/02,road_type,The road is a single-lane road.,0.303376168012619,0,-0.19952140748500824
